encuesta,periodo_original,anio_fiscal,mes_fiscal,nombre_indicador,total_nacional,total_urbana,total_rural
ENEMDU*,sep-25,2025,9,Desempleo Oculto,29452,19944,9508
ENEMDU*,sep-25,2025,9,Desempleo Cesante,187193,154078,33115
ENEMDU*,sep-25,2025,9,Desempleo Nuevo,96086,82406,13680
ENEMDU*,sep-25,2025,9,Poblaciï¿½n Econï¿½micamente Inactiva,4572156,3562871,1009285
ENEMDU*,oct-25,2025,10,Poblaciï¿½n Total,18940711,12912618,6028093
ENEMDU*,oct-25,2025,10,Poblaciï¿½n menor de 15 aï¿½os,5479711,3530942,1948769
ENEMDU*,sep-25,2025,9,Empleo,8590318,5571695,3018623
ENEMDU*,sep-25,2025,9,Empleo Adecuado/Pleno,3284631,2677342,607289
ENEMDU*,sep-25,2025,9,Subempleo,1562841,1052176,510665
ENEMDU*,feb-25,2025,2,Poblaciï¿½n Econï¿½micamente Activa,8646099,5647017,2999082
ENEMDU*,feb-25,2025,2,Empleo,8347388,5397579,2949809
ENEMDU*,feb-25,2025,2,Empleo Adecuado/Pleno,3063042,2428184,634859
ENEMDU*,feb-25,2025,2,Subempleo,1665780,1184949,480831
ENEMDU*,feb-25,2025,2,Subempleo por insuficiencia de tiempo de trabajo,1607932,1156670,451262
ENEMDU*,feb-25,2025,2,Subempleo por insuficiencia de ingresos,57848,28279,29569
ENEMDU*,feb-25,2025,2,Empleo no remunerado,1025644,254022,771622
ENEMDU*,feb-25,2025,2,Otro Empleo no pleno,2582321,1520417,1061904
ENEMDU*,feb-25,2025,2,Empleo no clasificado,10600,10007,594
ENEMDU*,feb-25,2025,2,Desempleo,298711,249438,49273
ENEMDU*,feb-25,2025,2,Desempleo Abierto,254360,209233,45128
ENEMDU*,feb-25,2025,2,Desempleo Oculto,44351,40206,4145
ENEMDU*,feb-25,2025,2,Desempleo Cesante,188461,156590,31871
ENEMDU*,oct-25,2025,10,Poblaciï¿½n en Edad de Trabajar (PET),13460999,9381676,4079323
ENEMDU*,oct-25,2025,10,Poblaciï¿½n Econï¿½micamente Activa,8621454,5700321,2921133
ENEMDU*,oct-25,2025,10,Empleo,8344488,5464059,2880428
ENEMDU*,oct-25,2025,10,Empleo Adecuado/Pleno,3225288,2626052,599235
ENEMDU*,feb-24,2024,2,Empleo no clasificado,27038,22908,4130
ENEMDU*,feb-24,2024,2,Desempleo,353705,299687,54018
ENEMDU*,feb-24,2024,2,Desempleo Abierto,322082,275350,46733
ENEMDU*,feb-24,2024,2,Desempleo Oculto,31622,24337,7285
ENEMDU*,feb-24,2024,2,Desempleo Cesante,252495,223055,29440
ENEMDU*,ene-26,2026,1,Subempleo por insuficiencia de ingresos,45809,28903,16906
ENEMDU*,ene-26,2026,1,Empleo no remunerado,611093,186764,424329
ENEMDU*,ene-26,2026,1,Otro Empleo no pleno,2628737,1452397,1176339
ENEMDU*,feb-24,2024,2,Desempleo Nuevo,101210,76632,24578
ENEMDU*,feb-24,2024,2,Poblaciï¿½n Econï¿½micamente Inactiva,4813670,3736506,1077164
ENEMDU*,mar-24,2024,3,Poblaciï¿½n Total,18536996,12637407,5899589
ENEMDU*,mar-24,2024,3,Poblaciï¿½n menor de 15 aï¿½os,5362901,3455685,1907216
ENEMDU*,mar-24,2024,3,Poblaciï¿½n en Edad de Trabajar (PET),13174095,9181722,3992373
ENEMDU*,mar-24,2024,3,Poblaciï¿½n Econï¿½micamente Activa,8529124,5587960,2941164
ENEMDU*,mar-24,2024,3,Empleo,8208260,5297740,2910521
ENEMDU*,ene-26,2026,1,Empleo no clasificado,16938,16691,246
ENEMDU*,ene-26,2026,1,Desempleo,284603,222638,61965
ENEMDU*,mar-26,2026,3,Desempleo Nuevo,97359,75119,22240
ENEMDU*,mar-26,2026,3,Poblaciï¿½n Econï¿½micamente Inactiva,4816681,3763501,1053180
ENEMDU*,abr-26,2026,4,Poblaciï¿½n Total,19069973,13000742,6069231
ENEMDU*,abr-26,2026,4,Poblaciï¿½n menor de 15 aï¿½os,5517109,3555040,1962069
ENEMDU*,abr-26,2026,4,Poblaciï¿½n en Edad de Trabajar (PET),13552865,9445703,4107162
ENEMDU*,mar-24,2024,3,Empleo Adecuado/Pleno,2937706,2457428,480278
ENEMDU*,abr-26,2026,4,Poblaciï¿½n Econï¿½micamente Activa,8855594,5908976,2946617
ENEMDU*,abr-26,2026,4,Empleo,8578384,5668294,2910090
ENEMDU*,abr-26,2026,4,Empleo Adecuado/Pleno,3035144,2520721,514422
ENEMDU*,abr-26,2026,4,Subempleo,1731147,1156233,574914
ENEMDU*,abr-26,2026,4,Subempleo por insuficiencia de tiempo de trabajo,1673931,1129857,544074
ENEMDU*,abr-26,2026,4,Subempleo por insuficiencia de ingresos,57216,26376,30840
ENEMDU*,abr-26,2026,4,Empleo no remunerado,785164,203133,582030
ENEMDU*,abr-26,2026,4,Otro Empleo no pleno,3004772,1769946,1234826
ENEMDU*,jun-24,2024,6,Empleo,8407861,5398939,3008921
ENEMDU*,jun-24,2024,6,Empleo Adecuado/Pleno,3074822,2542431,532391
ENEMDU*,jun-24,2024,6,Subempleo,1729715,1128566,601149
ENEMDU*,jun-24,2024,6,Subempleo por insuficiencia de tiempo de trabajo,1626314,1066433,559880
ENEMDU*,jun-24,2024,6,Subempleo por insuficiencia de ingresos,103401,62132,41269
ENEMDU*,jun-24,2024,6,Empleo no remunerado,973842,221170,752672
ENEMDU*,jun-24,2024,6,Otro Empleo no pleno,2620684,1500955,1119729
ENEMDU*,jun-24,2024,6,Empleo no clasificado,8798,5818,2980
ENEMDU*,jun-24,2024,6,Desempleo,272275,233250,39025
ENEMDU*,jun-24,2024,6,Desempleo Abierto,252251,221780,30471
ENEMDU*,jun-24,2024,6,Desempleo Oculto,20024,11470,8554
ENEMDU*,jun-24,2024,6,Desempleo Cesante,191927,168548,23379
ENEMDU*,jun-24,2024,6,Desempleo Nuevo,80348,64702,15646
ENEMDU*,feb-24,2024,2,Poblaciï¿½n Total,18515953,12623092,5892861
ENEMDU*,feb-24,2024,2,Poblaciï¿½n menor de 15 aï¿½os,5356842,3451784,1905058
ENEMDU*,feb-24,2024,2,Poblaciï¿½n en Edad de Trabajar (PET),13159111,9171308,3987803
ENEMDU*,feb-24,2024,2,Poblaciï¿½n Econï¿½micamente Activa,8345441,5434802,2910639
ENEMDU*,feb-24,2024,2,Empleo,7991736,5135116,2856621
ENEMDU*,feb-24,2024,2,Empleo Adecuado/Pleno,2832153,2354669,477484
ENEMDU*,feb-24,2024,2,Subempleo,1773116,1138587,634529
ENEMDU*,feb-24,2024,2,Subempleo por insuficiencia de tiempo de trabajo,1688953,1082830,606124
ENEMDU*,feb-24,2024,2,Subempleo por insuficiencia de ingresos,84163,55757,28406
ENEMDU*,feb-24,2024,2,Empleo no remunerado,931088,229771,701318
ENEMDU*,feb-24,2024,2,Otro Empleo no pleno,2428341,1389182,1039159
ENEMDU*,ene-26,2026,1,Poblaciï¿½n Total,19005230,12956604,6048626
ENEMDU*,ene-26,2026,1,Poblaciï¿½n menor de 15 aï¿½os,5498377,3542972,1955405
ENEMDU*,ene-26,2026,1,Poblaciï¿½n en Edad de Trabajar (PET),13506853,9413632,4093221
ENEMDU*,ene-26,2026,1,Poblaciï¿½n Econï¿½micamente Activa,8427512,5625931,2801581
ENEMDU*,ene-26,2026,1,Empleo,8142909,5403293,2739616
ENEMDU*,ene-26,2026,1,Empleo Adecuado/Pleno,3085781,2516164,569617
ENEMDU*,ene-26,2026,1,Subempleo,1800361,1231276,569084
ENEMDU*,ene-26,2026,1,Subempleo por insuficiencia de tiempo de trabajo,1754551,1202374,552178
ENEMDU*,ene-24,2024,1,Desempleo Cesante,244556,213158,31397
ENEMDU*,dic-25,2025,12,Empleo Adecuado/Pleno,3178815,2580518,598297
ENEMDU*,dic-25,2025,12,Subempleo,1489246,1001595,487651
ENEMDU*,dic-25,2025,12,Subempleo por insuficiencia de tiempo de trabajo,1408385,976209,432176
ENEMDU*,dic-25,2025,12,Subempleo por insuficiencia de ingresos,80861,25386,55475
ENEMDU*,dic-25,2025,12,Empleo no remunerado,838925,175411,663514
ENEMDU*,dic-25,2025,12,Otro Empleo no pleno,2811839,1638284,1173555
ENEMDU*,dic-25,2025,12,Empleo no clasificado,32625,31511,1114
ENEMDU*,dic-25,2025,12,Desempleo,223995,179520,44475
ENEMDU*,dic-25,2025,12,Desempleo Abierto,207514,170539,36975
ENEMDU*,dic-25,2025,12,Desempleo Oculto,16481,8981,7500
ENEMDU*,dic-25,2025,12,Desempleo Cesante,133655,111962,21693
ENEMDU*,dic-25,2025,12,Desempleo Nuevo,90340,67558,22781
ENEMDU*,dic-25,2025,12,Poblaciï¿½n Econï¿½micamente Inactiva,4916110,3796134,1119976
ENEMDU*,mar-26,2026,3,Poblaciï¿½n Econï¿½micamente Activa,8720823,5671495,3049328
ENEMDU*,mar-26,2026,3,Empleo,8468803,5464119,3004684
ENEMDU*,mar-26,2026,3,Empleo Adecuado/Pleno,2795897,2296487,499410
ENEMDU*,mar-26,2026,3,Subempleo,1708726,1179920,528806
ENEMDU*,mar-26,2026,3,Subempleo por insuficiencia de tiempo de trabajo,1611763,1132961,478802
ENEMDU*,mar-26,2026,3,Subempleo por insuficiencia de ingresos,96964,46959,50005
ENEMDU*,mar-26,2026,3,Empleo no remunerado,908041,160285,747756
ENEMDU*,mar-26,2026,3,Otro Empleo no pleno,3039206,1813025,1226180
ENEMDU*,mar-26,2026,3,Empleo no clasificado,16933,14402,2531
ENEMDU*,mar-26,2026,3,Desempleo,252020,207376,44643
ENEMDU*,mar-26,2026,3,Desempleo Abierto,226504,191851,34653
ENEMDU*,mar-26,2026,3,Desempleo Oculto,25516,15525,9990
ENEMDU*,mar-26,2026,3,Desempleo Cesante,154661,132257,22404
ENEMDU*,may-24,2024,5,Empleo no remunerado,869022,234327,634695
ENEMDU*,may-24,2024,5,Otro Empleo no pleno,2493787,1491878,1001909
ENEMDU*,may-24,2024,5,Empleo no clasificado,7205,5995,1210
ENEMDU*,may-24,2024,5,Desempleo,298898,257394,41504
ENEMDU*,may-24,2024,5,Desempleo Abierto,275272,240243,35029
ENEMDU*,may-24,2024,5,Desempleo Oculto,23626,17151,6475
ENEMDU*,may-24,2024,5,Desempleo Cesante,197880,174671,23209
ENEMDU*,may-24,2024,5,Desempleo Nuevo,101018,82723,18295
ENEMDU*,dic-23,2023,12,Otro Empleo no pleno,2449364,1398465,1050900
ENEMDU*,dic-23,2023,12,Empleo no clasificado,13057,12699,358
ENEMDU*,dic-23,2023,12,Desempleo,291419,250421,40999
ENEMDU*,dic-23,2023,12,Desempleo Abierto,264616,232267,32350
ENEMDU*,dic-23,2023,12,Desempleo Oculto,26803,18154,8649
ENEMDU*,may-24,2024,5,Poblaciï¿½n Econï¿½micamente Inactiva,4776312,3640997,1135315
ENEMDU*,jun-24,2024,6,Poblaciï¿½n Total,18600312,12680555,5919757
ENEMDU*,jun-24,2024,6,Poblaciï¿½n menor de 15 aï¿½os,5381231,3467486,1913745
ENEMDU*,jun-24,2024,6,Poblaciï¿½n en Edad de Trabajar (PET),13219081,9213069,4006012
ENEMDU*,jun-24,2024,6,Poblaciï¿½n Econï¿½micamente Activa,8680135,5632189,3047946
ENEMDU*,ene-24,2024,1,Desempleo Nuevo,90865,83717,7148
ENEMDU*,ene-24,2024,1,Poblaciï¿½n Econï¿½micamente Inactiva,4596608,3650073,946535
ENEMDU*,dic-23,2023,12,Desempleo Cesante,200610,176744,23866
ENEMDU*,dic-23,2023,12,Desempleo Nuevo,90809,73677,17132
ENEMDU*,dic-23,2023,12,Poblaciï¿½n Econï¿½micamente Inactiva,4516013,3507328,1008685
ENEMDU*,ene-24,2024,1,Poblaciï¿½n Total,18494957,12608757,5886200
ENEMDU*,ene-24,2024,1,Poblaciï¿½n menor de 15 aï¿½os,5350758,3447872,1902886
ENEMDU*,ene-24,2024,1,Poblaciï¿½n en Edad de Trabajar (PET),13144199,9160885,3983314
ENEMDU*,nov-25,2025,11,Otro Empleo no pleno,2710836,1457732,1253105
ENEMDU*,nov-25,2025,11,Empleo no clasificado,31952,26274,5678
ENEMDU*,nov-25,2025,11,Desempleo,293872,221113,72759
ENEMDU*,nov-25,2025,11,Desempleo Abierto,260561,208032,52529
ENEMDU*,nov-25,2025,11,Desempleo Oculto,33311,13081,20230
ENEMDU*,nov-25,2025,11,Desempleo Cesante,184264,149700,34564
ENEMDU*,nov-25,2025,11,Desempleo Nuevo,109608,71413,38195
ENEMDU*,nov-25,2025,11,Poblaciï¿½n Econï¿½micamente Inactiva,4586747,3546949,1039798
ENEMDU*,dic-25,2025,12,Poblaciï¿½n Total,18983704,12941929,6041775
ENEMDU*,dic-25,2025,12,Poblaciï¿½n menor de 15 aï¿½os,5492149,3538956,1953193
ENEMDU*,dic-25,2025,12,Poblaciï¿½n en Edad de Trabajar (PET),13491555,9402973,4088582
ENEMDU*,dic-25,2025,12,Poblaciï¿½n Econï¿½micamente Activa,8575445,5606839,2968606
ENEMDU*,dic-25,2025,12,Empleo,8351450,5427319,2924131
ENEMDU*,feb-26,2026,2,Subempleo por insuficiencia de ingresos,63198,27614,35584
ENEMDU*,feb-26,2026,2,Empleo no remunerado,773368,196002,577366
ENEMDU*,feb-26,2026,2,Otro Empleo no pleno,2858691,1583184,1275508
ENEMDU*,feb-26,2026,2,Empleo no clasificado,19555,19555,0
ENEMDU*,feb-26,2026,2,Desempleo,272722,223415,49307
ENEMDU*,feb-26,2026,2,Desempleo Abierto,244680,202180,42501
ENEMDU*,feb-26,2026,2,Desempleo Oculto,28042,21236,6806
ENEMDU*,feb-26,2026,2,Desempleo Cesante,174541,148335,26206
ENEMDU*,feb-26,2026,2,Desempleo Nuevo,98181,75081,23100
ENEMDU*,feb-26,2026,2,Poblaciï¿½n Econï¿½micamente Inactiva,4838071,3724815,1113255
ENEMDU*,mar-26,2026,3,Poblaciï¿½n Total,19048357,12986005,6062352
ENEMDU*,mar-26,2026,3,Poblaciï¿½n menor de 15 aï¿½os,5510853,3551009,1959844
ENEMDU*,mar-26,2026,3,Poblaciï¿½n en Edad de Trabajar (PET),13537504,9434996,4102508
ENEMDU*,abr-24,2024,4,Desempleo Oculto,25224,20819,4405
ENEMDU*,abr-24,2024,4,Desempleo Cesante,207557,179897,27660
ENEMDU*,abr-24,2024,4,Desempleo Nuevo,84039,71445,12594
ENEMDU*,abr-24,2024,4,Poblaciï¿½n Econï¿½micamente Inactiva,4580549,3599328,981221
ENEMDU*,may-24,2024,5,Poblaciï¿½n Total,18579256,12666202,5913054
ENEMDU*,may-24,2024,5,Poblaciï¿½n menor de 15 aï¿½os,5375136,3463561,1911575
ENEMDU*,may-24,2024,5,Poblaciï¿½n en Edad de Trabajar (PET),13204120,9202641,4001479
ENEMDU*,may-24,2024,5,Poblaciï¿½n Econï¿½micamente Activa,8427808,5561644,2866164
ENEMDU*,may-24,2024,5,Empleo,8128910,5304250,2824660
ENEMDU*,may-24,2024,5,Empleo Adecuado/Pleno,2816152,2346439,469713
ENEMDU*,may-24,2024,5,Subempleo,1942744,1225611,717133
ENEMDU*,may-24,2024,5,Subempleo por insuficiencia de tiempo de trabajo,1821041,1154624,666417
ENEMDU*,may-24,2024,5,Subempleo por insuficiencia de ingresos,121703,70987,50716
ENEMDU*,ene-24,2024,1,Poblaciï¿½n Econï¿½micamente Activa,8547591,5510812,3036779
ENEMDU*,ene-24,2024,1,Empleo,8212170,5213936,2998234
ENEMDU*,ene-24,2024,1,Empleo Adecuado/Pleno,2970116,2431608,538508
ENEMDU*,ene-24,2024,1,Subempleo,1747815,1174559,573257
ENEMDU*,ene-24,2024,1,Subempleo por insuficiencia de tiempo de trabajo,1655058,1119732,535326
ENEMDU*,ene-24,2024,1,Subempleo por insuficiencia de ingresos,92757,54827,37930
ENEMDU*,ene-24,2024,1,Empleo no remunerado,1034446,244608,789838
ENEMDU*,ene-24,2024,1,Otro Empleo no pleno,2447174,1351194,1095980
ENEMDU*,ene-24,2024,1,Empleo no clasificado,12619,11968,651
ENEMDU*,ene-24,2024,1,Desempleo,335421,296876,38545
ENEMDU*,ene-24,2024,1,Desempleo Abierto,308063,271390,36673
ENEMDU*,ene-24,2024,1,Desempleo Oculto,27358,25486,1872
