anio_censo,provincia,canton,sexo,rango_edad,total_ocupados,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,ramas_actividad_agricultura_pesca,ramas_actividad_minas_canteras,ramas_actividad_industrias_manufactureras,ramas_actividad_electricidad_gas,ramas_actividad_agua_saneamiento,ramas_actividad_construccion,ramas_actividad_comercio,ramas_actividad_transporte_almacenamiento,ramas_actividad_alojamiento_comidas,ramas_actividad_informacion_comunicacion,ramas_actividad_financieras_seguros,ramas_actividad_inmobiliarias,ramas_actividad_profesionales_cientificas,ramas_actividad_servicios_administrativos,ramas_actividad_administracion_publica,ramas_actividad_ensenanza,ramas_actividad_salud_asistencia,ramas_actividad_arte_entretenimiento,ramas_actividad_otros_servicios,ramas_actividad_hogares_empleadores,ramas_actividad_organizaciones_extraterritoriales,ramas_actividad_no_clasificado
2022,Azuay,Chordeleg,Hombres,De 50-54,183,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17417,2022_azuay_chordeleg_hombres_de5054,2026-07-09,47,0,55,0,2,22,11,12,2,0,0,0,1,3,3,5,1,0,0,0,0,19
2022,Azuay,Chordeleg,Hombres,De 55-59,177,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17418,2022_azuay_chordeleg_hombres_de5559,2026-07-09,53,0,51,2,1,16,15,9,3,0,0,0,0,2,8,3,0,0,2,0,0,12
2022,Azuay,Chordeleg,Hombres,De 60-64,155,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17419,2022_azuay_chordeleg_hombres_de6064,2026-07-09,39,0,39,0,3,12,19,7,3,0,0,0,0,2,9,2,2,0,0,0,0,18
2022,Azuay,Chordeleg,Hombres,De 65-69,96,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17420,2022_azuay_chordeleg_hombres_de6569,2026-07-09,29,0,30,0,0,3,8,1,2,0,0,1,1,0,3,0,1,0,1,1,0,15
2022,Azuay,Chordeleg,Hombres,De 70-74,81,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17421,2022_azuay_chordeleg_hombres_de7074,2026-07-09,16,0,18,0,1,4,4,5,1,0,0,0,0,0,0,2,0,0,2,0,0,28
2022,Azuay,San Fernando,Hombres,De 20-24,91,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17219,2022_azuay_sanfernando_hombres_de2024,2026-07-09,11,4,11,0,1,26,9,16,5,1,0,0,0,4,2,0,0,1,0,0,0,0
2022,Azuay,San Fernando,Hombres,De 25-29,89,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17220,2022_azuay_sanfernando_hombres_de2529,2026-07-09,11,3,12,0,3,18,12,11,2,0,1,0,2,2,6,2,1,2,0,0,0,1
2022,Azuay,Santa Isabel,Mujeres,De 70-74,83,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17293,2022_azuay_santaisabel_mujeres_de7074,2026-07-09,20,0,1,0,0,0,18,0,6,0,0,0,1,1,0,1,0,0,0,1,0,34
2022,Azuay,Santa Isabel,Mujeres,De 75-79,58,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17294,2022_azuay_santaisabel_mujeres_de7579,2026-07-09,8,0,1,0,0,0,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,35
2022,Azuay,Santa Isabel,Mujeres,De 80-84,27,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17295,2022_azuay_santaisabel_mujeres_de8084,2026-07-09,2,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16
2022,Azuay,Chordeleg,Total Chordeleg,De 15-19,297,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17394,2022_azuay_chordeleg_totalchordeleg_de1519,2026-07-09,25,0,170,0,0,34,29,2,9,0,0,0,2,6,0,0,1,2,5,8,0,4
2022,Azuay,Chordeleg,Total Chordeleg,De 20-24,576,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17395,2022_azuay_chordeleg_totalchordeleg_de2024,2026-07-09,50,0,269,0,1,56,68,25,25,2,3,1,1,7,10,4,13,2,10,17,0,12
2022,Azuay,Chordeleg,Total Chordeleg,De 25-29,651,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17396,2022_azuay_chordeleg_totalchordeleg_de2529,2026-07-09,50,1,286,0,0,59,77,14,17,5,20,0,17,16,22,9,21,3,11,12,0,11
2022,Azuay,Chordeleg,Total Chordeleg,De 30-34,670,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17397,2022_azuay_chordeleg_totalchordeleg_de3034,2026-07-09,53,2,278,0,2,51,72,20,23,6,11,0,9,11,31,31,22,4,10,17,0,17
2022,Azuay,Chordeleg,Total Chordeleg,De 35-39,598,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17398,2022_azuay_chordeleg_totalchordeleg_de3539,2026-07-09,41,1,252,0,0,45,73,21,13,0,4,0,9,14,35,26,10,2,8,9,0,35
2022,Azuay,Chordeleg,Total Chordeleg,De 40-44,510,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17399,2022_azuay_chordeleg_totalchordeleg_de4044,2026-07-09,44,2,202,1,3,46,57,14,18,0,1,0,5,16,32,19,9,2,7,7,0,25
2022,Azuay,Chordeleg,Total Chordeleg,De 45-49,457,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17400,2022_azuay_chordeleg_totalchordeleg_de4549,2026-07-09,59,0,205,0,0,31,56,11,4,0,2,0,3,13,23,11,1,1,3,3,0,31
2022,Azuay,San Fernando,Total San Fernando,De 30-34,215,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17205,2022_azuay_sanfernando_totalsanfernando_de3034,2026-07-09,46,2,25,0,0,27,24,16,8,4,3,0,2,7,14,7,6,0,8,8,0,8
2022,Azuay,San Fernando,Total San Fernando,De 35-39,166,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17206,2022_azuay_sanfernando_totalsanfernando_de3539,2026-07-09,29,2,16,1,0,18,18,8,10,0,4,0,2,6,17,12,6,2,1,7,0,7
2022,Azuay,San Fernando,Total San Fernando,De 40-44,141,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17207,2022_azuay_sanfernando_totalsanfernando_de4044,2026-07-09,38,2,10,0,1,23,7,9,7,0,1,0,3,6,4,3,3,0,3,6,0,15
2022,Azuay,San Fernando,Total San Fernando,De 45-49,110,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17208,2022_azuay_sanfernando_totalsanfernando_de4549,2026-07-09,42,2,8,0,0,12,16,4,3,0,1,0,0,1,9,4,1,0,1,3,0,3
2022,Azuay,San Fernando,Total San Fernando,De 50-54,122,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17209,2022_azuay_sanfernando_totalsanfernando_de5054,2026-07-09,42,1,10,1,2,6,16,7,3,1,0,0,0,0,11,2,1,0,2,8,0,9
2022,Azuay,San Fernando,Total San Fernando,De 55-59,116,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17210,2022_azuay_sanfernando_totalsanfernando_de5559,2026-07-09,53,1,7,0,0,9,10,4,5,0,0,0,0,0,4,4,0,0,0,3,0,16
2022,Azuay,San Fernando,Total San Fernando,De 60-64,78,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17211,2022_azuay_sanfernando_totalsanfernando_de6064,2026-07-09,38,0,6,0,0,2,6,3,4,0,0,0,0,1,2,0,1,0,0,2,0,13
2022,Azuay,Nabï¿½n,Hombres,De 40-44,238,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17079,2022_azuay_nabn_hombres_de4044,2026-07-09,47,0,16,1,5,77,25,23,3,0,0,0,7,0,13,6,0,0,3,3,0,9
2022,Azuay,Nabï¿½n,Hombres,De 45-49,193,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17080,2022_azuay_nabn_hombres_de4549,2026-07-09,39,2,11,0,5,61,12,14,5,0,0,0,5,6,13,1,1,0,3,2,0,13
2022,Azuay,Nabï¿½n,Hombres,De 50-54,219,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17081,2022_azuay_nabn_hombres_de5054,2026-07-09,66,1,10,0,3,51,12,19,5,0,0,0,2,9,14,2,1,0,0,0,0,24
2022,Azuay,Nabï¿½n,Hombres,De 55-59,191,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17082,2022_azuay_nabn_hombres_de5559,2026-07-09,51,3,4,0,2,40,20,11,1,0,0,0,1,3,16,5,1,0,2,2,0,29
2022,Azuay,Nabï¿½n,Hombres,De 60-64,169,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17083,2022_azuay_nabn_hombres_de6064,2026-07-09,46,0,8,0,0,20,8,9,2,0,0,0,0,0,19,2,2,0,0,2,0,51
2022,Azuay,Nabï¿½n,Hombres,De 65-69,105,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17084,2022_azuay_nabn_hombres_de6569,2026-07-09,35,0,3,0,1,7,7,2,0,0,0,0,0,1,3,2,0,0,2,0,0,42
2022,Azuay,Nabï¿½n,Hombres,De 70-74,92,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17085,2022_azuay_nabn_hombres_de7074,2026-07-09,17,0,3,0,1,2,7,0,1,0,0,1,0,3,0,0,0,0,1,1,0,55
2022,Azuay,Santa Isabel,Mujeres,85 o mï¿½s,10,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17296,2022_azuay_santaisabel_mujeres_85oms,2026-07-09,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
2022,Azuay,Sï¿½gsig,Total Sï¿½gsig,Total Sï¿½gsig,9,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17297,2022_azuay_sgsig_totalsgsig_totalsgsig,2026-07-09,978,1,953,30,2,659,12,27,1,177,959,440,283,37,57,15,109,98,364,242,171,35
2022,Azuay,Sï¿½gsig,Total Sï¿½gsig,De 15-19,580,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17298,2022_azuay_sgsig_totalsgsig_de1519,2026-07-09,121,4,122,1,0,151,58,14,17,2,0,0,3,8,2,2,5,2,3,49,0,16
2022,Azuay,Sï¿½gsig,Total Sï¿½gsig,De 20-24,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17299,2022_azuay_sgsig_totalsgsig_de2024,2026-07-09,132,172,4,262,3,2,238,138,56,51,8,7,1,15,14,25,5,21,5,19,56,0
2022,Azuay,Sï¿½gsig,Total Sï¿½gsig,De 25-29,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17300,2022_azuay_sgsig_totalsgsig_de2529,2026-07-09,122,168,6,280,3,1,178,128,45,33,10,13,6,21,18,48,20,41,8,16,27,0
2022,Azuay,Sï¿½gsig,Total Sï¿½gsig,De 30-34,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17301,2022_azuay_sgsig_totalsgsig_de3034,2026-07-09,18,145,3,221,2,4,127,101,58,27,9,19,0,27,11,73,52,35,4,17,31,0
2022,Azuay,Sï¿½gsig,Total Sï¿½gsig,De 35-39,943,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17302,2022_azuay_sgsig_totalsgsig_de3539,2026-07-09,172,2,241,1,3,123,100,49,24,3,10,1,18,13,54,37,22,2,13,23,0,32
2022,Azuay,Chordeleg,Total Chordeleg,De 50-54,441,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17401,2022_azuay_chordeleg_totalchordeleg_de5054,2026-07-09,56,0,210,0,2,23,41,13,9,0,0,2,3,7,7,11,4,0,4,5,0,44
2022,Azuay,Chordeleg,Total Chordeleg,De 55-59,389,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17402,2022_azuay_chordeleg_totalchordeleg_de5559,2026-07-09,65,0,162,2,1,16,44,9,10,0,0,1,1,2,13,7,2,0,3,4,0,47
2022,Azuay,Chordeleg,Total Chordeleg,De 60-64,338,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17403,2022_azuay_chordeleg_totalchordeleg_de6064,2026-07-09,42,0,147,0,4,12,38,7,8,0,0,2,0,4,11,2,4,0,1,3,0,53
2022,Azuay,Sï¿½gsig,Hombres,De 70-74,137,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17325,2022_azuay_sgsig_hombres_de7074,2026-07-09,57,0,27,0,0,4,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,37
2022,Azuay,Sï¿½gsig,Hombres,De 75-79,98,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17326,2022_azuay_sgsig_hombres_de7579,2026-07-09,39,0,17,0,0,2,4,1,0,0,0,1,0,0,0,0,0,0,2,0,0,32
2022,Azuay,Sï¿½gsig,Mujeres,De 35-39,513,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17334,2022_azuay_sgsig_mujeres_de3539,2026-07-09,99,0,190,0,0,0,52,5,20,1,5,0,11,10,20,27,14,2,9,23,0,25
2022,Azuay,Sï¿½gsig,Mujeres,De 40-44,518,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17335,2022_azuay_sgsig_mujeres_de4044,2026-07-09,86,0,198,0,1,1,52,0,26,1,1,3,2,1,15,29,13,5,8,18,0,58
2022,Azuay,Sï¿½gsig,Mujeres,De 45-49,513,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17336,2022_azuay_sgsig_mujeres_de4549,2026-07-09,91,0,216,0,1,0,58,1,16,0,2,0,2,4,10,21,1,1,2,16,0,71
2022,Azuay,Sï¿½gsig,Hombres,De 80-84,66,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17327,2022_azuay_sgsig_hombres_de8084,2026-07-09,22,0,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2022,Azuay,Sï¿½gsig,Mujeres,De 50-54,465,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17337,2022_azuay_sgsig_mujeres_de5054,2026-07-09,93,0,177,0,0,2,46,0,22,0,0,0,2,7,8,11,7,1,3,7,0,79
2022,Azuay,Sï¿½gsig,Hombres,85 o mï¿½s,39,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17328,2022_azuay_sgsig_hombres_85oms,2026-07-09,10,0,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2022,Azuay,Sï¿½gsig,Mujeres,Total Mujeres,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17329,2022_azuay_sgsig_mujeres_totalmujeres,2026-07-09,305,875,1,2,103,1,3,13,531,31,214,9,34,8,49,56,128,160,118,14,62,236
2022,Azuay,Sï¿½gsig,Mujeres,De 15-19,245,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17330,2022_azuay_sgsig_mujeres_de1519,2026-07-09,43,0,87,0,0,3,23,3,14,0,0,0,3,6,1,1,4,0,2,48,0,7
2022,Azuay,Pucarï¿½,Hombres,85 o mï¿½s,20,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17184,2022_azuay_pucar_hombres_85oms,2026-07-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2022,Azuay,Pucarï¿½,Mujeres,Total Mujeres,888,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17185,2022_azuay_pucar_mujeres_totalmujeres,2026-07-09,83,6,21,1,1,2,97,2,62,3,6,0,10,22,41,34,31,3,9,45,0,409
2022,Azuay,Pucarï¿½,Mujeres,De 15-19,32,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17186,2022_azuay_pucar_mujeres_de1519,2026-07-09,6,0,0,0,0,0,1,2,10,0,2,0,0,0,3,0,1,0,3,4,0,0
2022,Azuay,Pucarï¿½,Mujeres,De 20-24,82,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17187,2022_azuay_pucar_mujeres_de2024,2026-07-09,9,2,4,0,0,1,14,0,7,1,1,0,2,3,6,2,6,0,0,14,0,10
2022,Azuay,Pucarï¿½,Mujeres,De 25-29,101,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17188,2022_azuay_pucar_mujeres_de2529,2026-07-09,11,1,8,0,0,0,11,0,7,0,1,0,3,3,10,5,10,0,2,8,0,21
2022,Azuay,Pucarï¿½,Mujeres,De 30-34,103,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17189,2022_azuay_pucar_mujeres_de3034,2026-07-09,5,0,2,0,0,0,15,0,8,1,0,0,2,7,13,8,4,0,1,6,0,31
2022,Azuay,Pucarï¿½,Mujeres,De 35-39,80,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17190,2022_azuay_pucar_mujeres_de3539,2026-07-09,8,0,0,0,0,0,6,0,5,0,1,0,1,3,6,5,5,0,1,8,0,31
2022,Azuay,San Fernando,Mujeres,De 45-49,61,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17240,2022_azuay_sanfernando_mujeres_de4549,2026-07-09,27,0,3,0,0,0,11,2,3,0,1,0,0,0,3,3,1,0,1,3,0,3
2022,Azuay,San Fernando,Mujeres,De 50-54,65,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17241,2022_azuay_sanfernando_mujeres_de5054,2026-07-09,29,0,5,0,0,0,9,0,2,1,0,0,0,0,2,2,1,0,1,8,0,5
2022,Azuay,San Fernando,Mujeres,De 55-59,63,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17242,2022_azuay_sanfernando_mujeres_de5559,2026-07-09,28,0,4,0,0,0,8,1,3,0,0,0,0,0,2,3,0,0,0,3,0,11
2022,Azuay,San Fernando,Mujeres,De 60-64,36,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17243,2022_azuay_sanfernando_mujeres_de6064,2026-07-09,16,0,2,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,2,0,10
2022,Azuay,San Fernando,Mujeres,De 65-69,25,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17244,2022_azuay_sanfernando_mujeres_de6569,2026-07-09,12,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7
2022,Azuay,San Fernando,Mujeres,De 70-74,24,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17245,2022_azuay_sanfernando_mujeres_de7074,2026-07-09,10,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2022,Azuay,San Fernando,Mujeres,De 75-79,8,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17246,2022_azuay_sanfernando_mujeres_de7579,2026-07-09,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2022,Azuay,Paute,Total Paute,De 55-59,711,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17114,2022_azuay_paute_totalpaute_de5559,2026-07-09,193,3,43,1,7,51,102,31,37,0,1,4,14,20,19,30,13,2,8,20,0,112
2022,Azuay,Paute,Total Paute,De 60-64,563,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17115,2022_azuay_paute_totalpaute_de6064,2026-07-09,176,0,22,0,2,33,83,29,33,0,0,4,5,5,11,6,4,4,5,12,0,129
2022,Azuay,Paute,Total Paute,De 65-69,327,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17116,2022_azuay_paute_totalpaute_de6569,2026-07-09,113,1,17,1,2,15,36,18,15,1,0,2,3,4,2,1,3,0,6,2,0,85
2022,Azuay,Paute,Total Paute,De 70-74,226,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17117,2022_azuay_paute_totalpaute_de7074,2026-07-09,67,0,10,0,0,6,35,5,10,0,0,0,0,2,1,0,4,0,1,1,0,84
2022,Azuay,Paute,Total Paute,De 75-79,126,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17118,2022_azuay_paute_totalpaute_de7579,2026-07-09,43,0,13,0,0,0,11,2,2,0,0,0,1,1,0,0,0,1,0,0,0,52
2022,Azuay,Paute,Total Paute,De 80-84,78,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17119,2022_azuay_paute_totalpaute_de8084,2026-07-09,21,1,10,0,0,1,8,1,1,0,0,0,1,0,1,0,0,0,0,3,0,30
2022,Azuay,Paute,Total Paute,85 o mï¿½s,39,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17120,2022_azuay_paute_totalpaute_85oms,2026-07-09,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2022,Azuay,Sï¿½gsig,Mujeres,De 20-24,541,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17331,2022_azuay_sgsig_mujeres_de2024,2026-07-09,81,0,197,0,1,0,67,9,41,5,4,1,10,7,11,4,16,2,11,53,0,21
2022,Azuay,Sï¿½gsig,Mujeres,De 25-29,582,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17332,2022_azuay_sgsig_mujeres_de2529,2026-07-09,84,1,218,0,0,1,76,7,26,1,9,3,8,10,25,13,32,2,8,27,0,31
2022,Azuay,Sï¿½gsig,Mujeres,De 30-34,535,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17333,2022_azuay_sgsig_mujeres_de3034,2026-07-09,75,0,174,1,0,4,54,4,21,1,12,0,9,8,25,35,24,1,13,29,0,45
2022,Azuay,Nabï¿½n,Mujeres,De 70-74,74,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17101,2022_azuay_nabn_mujeres_de7074,2026-07-09,5,0,0,0,1,0,7,0,2,0,0,0,0,5,0,2,0,0,0,11,0,41
2022,Azuay,Nabï¿½n,Mujeres,De 75-79,30,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17102,2022_azuay_nabn_mujeres_de7579,2026-07-09,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,6,0,19
2022,Azuay,Nabï¿½n,Mujeres,De 80-84,25,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17103,2022_azuay_nabn_mujeres_de8084,2026-07-09,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,13
2022,Azuay,Nabï¿½n,Mujeres,85 o mï¿½s,4,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17104,2022_azuay_nabn_mujeres_85oms,2026-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2022,Azuay,Paute,Total Paute,Total Paute,10,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17105,2022_azuay_paute_totalpaute_totalpaute,2026-07-09,417,2,423,34,821,43,43,1,28,1,548,565,599,51,110,25,197,259,462,293,303,55
2022,Azuay,Paute,Total Paute,De 15-19,372,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17106,2022_azuay_paute_totalpaute_de1519,2026-07-09,84,0,45,2,0,64,70,7,50,0,0,0,5,9,6,1,7,2,3,9,0,8
2022,Azuay,Sï¿½gsig,Hombres,De 30-34,483,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17317,2022_azuay_sgsig_hombres_de3034,2026-07-09,70,3,47,1,4,123,47,54,6,8,7,0,18,3,48,17,11,3,4,2,0,7
2022,Azuay,Sï¿½gsig,Hombres,De 35-39,430,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17318,2022_azuay_sgsig_hombres_de3539,2026-07-09,73,2,51,1,3,123,48,44,4,2,5,1,7,3,34,10,8,0,4,0,0,7
2022,Azuay,Sï¿½gsig,Hombres,De 40-44,392,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,17319,2022_azuay_sgsig_hombres_de4044,2026-07-09,87,3,40,0,2,89,33,50,10,3,3,1,3,4,29,15,5,1,5,1,0,8
