encuesta,periodo_original,anio_fiscal,mes_fiscal,nombre_indicador,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,metricas_nacional_total,metricas_area_urbana,metricas_area_rural,metricas_sexo_hombre,metricas_sexo_mujer
ENEMDU*,mar-24,2024,3,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16379,2024-03_desempleonuevo,2026-07-09,101692,85283,16409,63206,38486
ENEMDU*,mar-24,2024,3,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16380,2024-03_poblacineconmicamenteinactiva,2026-07-09,4644971,3593762,1051209,1454055,3190916
ENEMDU*,abr-24,2024,4,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16381,2024-04_poblacintotal,2026-07-09,18557974,12651693,5906281,9083016,9474958
ENEMDU*,ene-26,2026,1,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16772,2026-01_desempleoabierto,2026-07-09,253635,200538,53098,110007,143629
ENEMDU*,ene-26,2026,1,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16773,2026-01_desempleooculto,2026-07-09,30967,22101,8867,16406,14562
ENEMDU*,ene-26,2026,1,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16774,2026-01_desempleocesante,2026-07-09,192455,146302,46154,85231,107224
ENEMDU*,ene-26,2026,1,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16775,2026-01_desempleonuevo,2026-07-09,92148,76337,15811,41182,50966
ENEMDU*,ene-26,2026,1,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16776,2026-01_poblacineconmicamenteinactiva,2026-07-09,5079341,3787701,1291640,1551839,3527503
ENEMDU*,feb-26,2026,2,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16777,2026-02_poblacintotal,2026-07-09,19026779,12971298,6055481,9312467,9714312
ENEMDU*,feb-26,2026,2,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16778,2026-02_poblacinmenorde15aos,2026-07-09,5504607,3546987,1957620,2698797,2805810
ENEMDU*,feb-26,2026,2,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16779,2026-02_poblacinenedaddetrabajarpet,2026-07-09,13522172,9424311,4097861,6613670,6908502
ENEMDU*,feb-26,2026,2,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16780,2026-02_poblacineconmicamenteactiva,2026-07-09,8684101,5699496,2984606,5080365,3603737
ENEMDU*,feb-26,2026,2,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16781,2026-02_empleo,2026-07-09,8411379,5476080,2935299,4967618,3443762
ENEMDU*,feb-26,2026,2,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16782,2026-02_empleoadecuadopleno,2026-07-09,3220185,2709889,510296,2083240,1136945
ENEMDU*,feb-26,2026,2,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16783,2026-02_subempleo,2026-07-09,1539580,967450,572129,940137,599442
ENEMDU*,feb-26,2026,2,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16784,2026-02_subempleoporinsuficienciadetiempode,2026-07-09,1476381,939836,536545,896585,579796
ENEMDU*,abr-26,2026,4,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16824,2026-04_empleonoclasificado,2026-07-09,22157,18260,3897,11912,10246
ENEMDU*,abr-26,2026,4,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16825,2026-04_desempleo,2026-07-09,277210,240682,36527,131292,145918
ENEMDU*,abr-26,2026,4,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16826,2026-04_desempleoabierto,2026-07-09,262156,229841,32315,123861,138295
ENEMDU*,abr-26,2026,4,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16827,2026-04_desempleooculto,2026-07-09,15054,10841,4212,7431,7623
ENEMDU*,abr-26,2026,4,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16828,2026-04_desempleocesante,2026-07-09,207306,188248,19058,104257,103049
ENEMDU*,abr-26,2026,4,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16829,2026-04_desempleonuevo,2026-07-09,69903,52434,17469,27035,42868
ENEMDU*,abr-26,2026,4,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16830,2026-04_poblacineconmicamenteinactiva,2026-07-09,4697271,3536726,1160544,1526175,3171096
ENEMDU*,jun-24,2024,6,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16434,2024-06_poblacineconmicamenteinactiva,2026-07-09,4538946,3580880,958066,1421669,3117277
ENEMDU*,jul-24,2024,7,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16435,2024-07_poblacintotal,2026-07-09,18621413,12694939,5926474,9114067,9507346
ENEMDU*,jul-24,2024,7,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16436,2024-07_poblacinmenorde15aos,2026-07-09,5387335,3471419,1915916,2641301,2746034
ENEMDU*,jul-24,2024,7,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16437,2024-07_poblacinenedaddetrabajarpet,2026-07-09,13234078,9223520,4010558,6472766,6761312
ENEMDU*,jun-25,2025,6,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16633,2025-06_poblacintotal,2026-07-09,18855037,12854216,6000821,9228414,9626623
ENEMDU*,jun-25,2025,6,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16634,2025-06_poblacinmenorde15aos,2026-07-09,5454924,3514973,1939951,2674439,2780485
ENEMDU*,jun-25,2025,6,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16635,2025-06_poblacinenedaddetrabajarpet,2026-07-09,13400113,9339243,4060870,6553975,6846138
ENEMDU*,jun-25,2025,6,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16636,2025-06_poblacineconmicamenteactiva,2026-07-09,8842921,5781228,3061693,5165524,3677398
ENEMDU*,jun-25,2025,6,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16637,2025-06_empleo,2026-07-09,8533532,5519953,3013578,5009509,3524023
ENEMDU*,jun-25,2025,6,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16638,2025-06_empleoadecuadopleno,2026-07-09,3172018,2583197,588821,2144538,1027480
ENEMDU*,jun-25,2025,6,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16639,2025-06_subempleo,2026-07-09,1733506,1127699,605807,1090491,643015
ENEMDU*,jun-25,2025,6,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16640,2025-06_subempleoporinsuficienciadetiempode,2026-07-09,1574321,1063497,510824,966581,607740
ENEMDU*,jun-25,2025,6,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16641,2025-06_subempleoporinsuficienciadeingresos,2026-07-09,159185,64202,94983,123910,35275
ENEMDU*,sep-24,2024,9,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16486,2024-09_desempleocesante,2026-07-09,223801,205491,18310,103595,120206
ENEMDU*,sep-24,2024,9,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16487,2024-09_desempleonuevo,2026-07-09,98448,76417,22031,36358,62090
ENEMDU*,sep-24,2024,9,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16488,2024-09_poblacineconmicamenteinactiva,2026-07-09,4533001,3537402,995599,1426605,3106396
ENEMDU*,oct-24,2024,10,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16489,2024-10_poblacintotal,2026-07-09,18684844,12738184,5946660,9145113,9539731
ENEMDU*,oct-24,2024,10,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16490,2024-10_poblacinmenorde15aos,2026-07-09,5405690,3483246,1922444,2650303,2755387
ENEMDU*,oct-24,2024,10,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16491,2024-10_poblacinenedaddetrabajarpet,2026-07-09,13279154,9254938,4024216,6494810,6784344
ENEMDU*,oct-24,2024,10,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16492,2024-10_poblacineconmicamenteactiva,2026-07-09,8421281,5570990,2850291,5027431,3393850
ENEMDU*,oct-24,2024,10,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16493,2024-10_empleo,2026-07-09,8123455,5309181,2814274,4887855,3235600
ENEMDU*,oct-24,2024,10,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16494,2024-10_empleoadecuadopleno,2026-07-09,2972172,2467714,504458,2020907,951265
ENEMDU*,oct-24,2024,10,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16495,2024-10_subempleo,2026-07-09,1788229,1176599,611630,1196184,592045
ENEMDU*,oct-24,2024,10,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16496,2024-10_subempleoporinsuficienciadetiempode,2026-07-09,1725099,1145011,580089,1151013,574086
ENEMDU*,oct-24,2024,10,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16497,2024-10_subempleoporinsuficienciadeingresos,2026-07-09,63130,31588,31542,45171,17959
ENEMDU*,oct-24,2024,10,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16498,2024-10_empleonoremunerado,2026-07-09,792862,214551,578311,240578,552284
ENEMDU*,may-25,2025,5,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16629,2025-05_desempleooculto,2026-07-09,23777,17619,6158,11249,12528
ENEMDU*,may-25,2025,5,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16630,2025-05_desempleocesante,2026-07-09,235563,200384,35179,119093,116470
ENEMDU*,may-25,2025,5,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16631,2025-05_desempleonuevo,2026-07-09,124215,105651,18565,60279,63936
ENEMDU*,may-25,2025,5,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16632,2025-05_poblacineconmicamenteinactiva,2026-07-09,4632051,3489476,1142575,1380809,3251242
ENEMDU*,sep-24,2024,9,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16473,2024-09_poblacinenedaddetrabajarpet,2026-07-09,13264107,9244451,4019656,6487451,6776656
ENEMDU*,sep-24,2024,9,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16474,2024-09_poblacineconmicamenteactiva,2026-07-09,8731106,5707049,3024057,5060845,3670261
ENEMDU*,sep-24,2024,9,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16475,2024-09_empleo,2026-07-09,8408857,5425141,2983716,4920893,3487964
ENEMDU*,sep-24,2024,9,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16476,2024-09_empleoadecuadopleno,2026-07-09,3155113,2569004,586109,2142425,1012688
ENEMDU*,sep-24,2024,9,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16477,2024-09_subempleo,2026-07-09,1849048,1182134,666914,1172239,676809
ENEMDU*,sep-24,2024,9,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16478,2024-09_subempleoporinsuficienciadetiempode,2026-07-09,1736411,1141645,594766,1099892,636519
ENEMDU*,sep-24,2024,9,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16479,2024-09_subempleoporinsuficienciadeingresos,2026-07-09,112637,40489,72147,72347,40289
ENEMDU*,sep-24,2024,9,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16480,2024-09_empleonoremunerado,2026-07-09,954343,207413,746930,294909,659434
ENEMDU*,sep-24,2024,9,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16481,2024-09_otroempleonopleno,2026-07-09,2429177,1451370,977807,1299536,1129641
ENEMDU*,sep-24,2024,9,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16482,2024-09_empleonoclasificado,2026-07-09,21177,15220,5957,11784,9393
ENEMDU*,sep-24,2024,9,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16483,2024-09_desempleo,2026-07-09,322249,281908,40341,139953,182296
ENEMDU*,sep-24,2024,9,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16484,2024-09_desempleoabierto,2026-07-09,301380,268247,33134,131534,169847
ENEMDU*,sep-24,2024,9,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16485,2024-09_desempleooculto,2026-07-09,20868,13661,7207,8419,12450
ENEMDU*,may-25,2025,5,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16616,2025-05_poblacinmenorde15aos,2026-07-09,5448742,3510987,1937755,2671408,2777334
ENEMDU*,may-25,2025,5,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16617,2025-05_poblacinenedaddetrabajarpet,2026-07-09,13384924,9328655,4056269,6546542,6838382
ENEMDU*,may-25,2025,5,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16618,2025-05_poblacineconmicamenteactiva,2026-07-09,8752873,5839179,2913694,5165733,3587140
ENEMDU*,may-25,2025,5,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16619,2025-05_empleo,2026-07-09,8393095,5533144,2859950,4986360,3406734
ENEMDU*,may-25,2025,5,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16620,2025-05_empleoadecuadopleno,2026-07-09,3080071,2565818,514253,2044073,1035997
ENEMDU*,may-25,2025,5,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16621,2025-05_subempleo,2026-07-09,1826910,1114907,712004,1197718,629192
ENEMDU*,may-25,2025,5,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16622,2025-05_subempleoporinsuficienciadetiempode,2026-07-09,1733632,1066835,666797,1122831,610802
ENEMDU*,may-25,2025,5,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16623,2025-05_subempleoporinsuficienciadeingresos,2026-07-09,93278,48072,45206,74887,18391
ENEMDU*,may-25,2025,5,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16624,2025-05_empleonoremunerado,2026-07-09,829776,238563,591213,283607,546169
ENEMDU*,may-25,2025,5,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16625,2025-05_otroempleonopleno,2026-07-09,2645564,1603083,1042481,1454289,1191274
ENEMDU*,may-25,2025,5,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16626,2025-05_empleonoclasificado,2026-07-09,10774,10774,0,6673,4101
ENEMDU*,may-25,2025,5,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16627,2025-05_desempleo,2026-07-09,359778,306034,53744,179373,180405
ENEMDU*,may-25,2025,5,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16628,2025-05_desempleoabierto,2026-07-09,336001,288416,47586,168124,167877
ENEMDU*,ago-24,2024,8,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16460,2024-08_subempleoporinsuficienciadetiempode,2026-07-09,1743340,1147928,595412,1110916,632424
ENEMDU*,ago-24,2024,8,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16461,2024-08_subempleoporinsuficienciadeingresos,2026-07-09,86130,43355,42774,66348,19782
ENEMDU*,ago-24,2024,8,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16462,2024-08_empleonoremunerado,2026-07-09,892449,215015,677434,263381,629068
ENEMDU*,ago-24,2024,8,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16463,2024-08_otroempleonopleno,2026-07-09,2571208,1493181,1078027,1469161,1102047
ENEMDU*,ago-24,2024,8,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16464,2024-08_empleonoclasificado,2026-07-09,14211,13446,765,10005,4206
ENEMDU*,ago-24,2024,8,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16465,2024-08_desempleo,2026-07-09,343995,300230,43765,133244,210751
ENEMDU*,ago-24,2024,8,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16466,2024-08_desempleoabierto,2026-07-09,322177,283177,39000,127105,195072
ENEMDU*,ago-24,2024,8,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16467,2024-08_desempleooculto,2026-07-09,21818,17053,4765,6139,15679
ENEMDU*,ago-24,2024,8,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16468,2024-08_desempleocesante,2026-07-09,250896,220487,30408,110115,140780
ENEMDU*,ago-24,2024,8,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16469,2024-08_desempleonuevo,2026-07-09,93099,79742,13357,23128,69971
ENEMDU*,ago-24,2024,8,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16470,2024-08_poblacineconmicamenteinactiva,2026-07-09,4641622,3606350,1035271,1432318,3209304
ENEMDU*,sep-24,2024,9,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16471,2024-09_poblacintotal,2026-07-09,18663668,12723749,5939919,9134748,9528921
ENEMDU*,sep-24,2024,9,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16472,2024-09_poblacinmenorde15aos,2026-07-09,5399561,3479298,1920263,2647297,2752264
ENEMDU*,abr-25,2025,4,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16603,2025-04_subempleo,2026-07-09,1792390,1217230,575161,1186562,605828
ENEMDU*,abr-25,2025,4,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16604,2025-04_subempleoporinsuficienciadetiempode,2026-07-09,1702108,1170535,531573,1126618,575489
ENEMDU*,abr-25,2025,4,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16605,2025-04_subempleoporinsuficienciadeingresos,2026-07-09,90283,46695,43588,59944,30339
ENEMDU*,abr-25,2025,4,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16606,2025-04_empleonoremunerado,2026-07-09,803328,195511,607816,192313,611015
ENEMDU*,abr-25,2025,4,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16607,2025-04_otroempleonopleno,2026-07-09,2545349,1435691,1109659,1386162,1159187
ENEMDU*,abr-25,2025,4,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16608,2025-04_empleonoclasificado,2026-07-09,7639,7015,624,4733,2906
ENEMDU*,abr-25,2025,4,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16609,2025-04_desempleo,2026-07-09,309055,261004,48051,144114,164941
ENEMDU*,abr-25,2025,4,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16610,2025-04_desempleoabierto,2026-07-09,278438,235924,42514,133144,145293
ENEMDU*,abr-25,2025,4,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16611,2025-04_desempleooculto,2026-07-09,30617,25080,5538,10970,19648
ENEMDU*,abr-25,2025,4,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16612,2025-04_desempleocesante,2026-07-09,222970,193309,29661,106545,116424
ENEMDU*,abr-25,2025,4,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16613,2025-04_desempleonuevo,2026-07-09,86086,67695,18390,37569,48517
ENEMDU*,abr-25,2025,4,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16614,2025-04_poblacineconmicamenteinactiva,2026-07-09,4872271,3732800,1139471,1563889,3308383
ENEMDU*,may-25,2025,5,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16615,2025-05_poblacintotal,2026-07-09,18833666,12839642,5994024,9217950,9615716
ENEMDU*,ago-25,2025,8,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16683,2025-08_desempleooculto,2026-07-09,21658,18909,2749,10526,11132
